Area,Room,Parking,Warehouse,Elevator,Price,Price(USD)
150,3,True,True,True,7200000000.0,240000.0
106,2,True,True,True,2960000000.0,98666.67
135,3,True,True,True,4200000000.0,140000.0
105,2,True,True,True,890000000.0,29666.67
209,3,True,True,True,13000000000.0,433333.33
115,2,True,True,False,3600000000.0,120000.0
110,2,True,True,False,3950000000.0,131666.67
90,2,False,True,True,3150000000.0,105000.0
190,3,True,True,True,24000000000.0,800000.0
54,1,False,True,True,2000000000.0,66666.67
133,3,True,True,True,13300000000.0,443333.33
200,3,True,True,True,27000000000.0,900000.0
220,3,True,True,True,33600000000.0,1120000.0
130,3,True,True,True,8700000000.0,290000.0
123,3,True,True,False,3450000000.0,115000.0
105,2,True,True,True,4100000000.0,136666.67
103,3,True,True,True,4128000000.0,137600.0
105,2,True,True,True,710000000.0,23666.67
161,3,True,True,True,6400000000.0,213333.33
115,3,False,True,True,1600000000.0,53333.33
85,2,False,False,False,3100000000.0,103333.33
50,2,True,True,False,1820000000.0,60666.67
160,3,True,True,True,6700000000.0,223333.33
232,3,True,True,True,23000000000.0,766666.67
98,2,True,True,True,3220000000.0,107333.33
117,2,True,True,True,3880000000.0,129333.33
77,2,True,True,True,3400000000.0,113333.33
100,2,True,True,False,3950000000.0,131666.67
85,2,True,True,False,2950000000.0,98333.33
145,3,True,True,True,11000000000.0,366666.67
127,3,True,True,True,4480000000.0,149333.33
79,2,True,True,True,2950000000.0,98333.33
120,2,True,True,True,11000000000.0,366666.67
173,3,True,True,True,11000000000.0,366666.67
195,3,True,True,True,17280000000.0,576000.0
66,2,True,True,True,2270000000.0,75666.67
100,2,True,True,True,8000000000.0,266666.67
140,3,True,True,True,11150000000.0,371666.67
93,2,True,True,True,1300000000.0,43333.33
80,2,True,True,True,4250000000.0,141666.67
119,2,True,True,True,5400000000.0,180000.0
100,2,True,True,True,6500000000.0,216666.67
115,2,True,True,True,3840000000.0,128000.0
52,1,True,True,True,3700000000.0,123333.33
136,3,True,True,True,1360000000.0,45333.33
95,2,True,True,True,5000000000.0,166666.67
83,3,True,True,True,3100000000.0,103333.33
100,2,True,True,True,1700000000.0,56666.67
70,2,True,True,False,2550000000.0,85000.0
73,2,True,True,False,2580000000.0,86000.0
70,2,True,True,True,2000000000.0,66666.67
105,2,True,True,True,500000000.0,16666.67
69,2,True,True,True,2050000000.0,68333.33
87,2,True,True,True,530000000.0,17666.67
66,1,True,True,True,720000000.0,24000.0
98,2,True,True,True,1000000000.0,33333.33
64,2,True,True,True,1980000000.0,66000.0
65,2,True,True,True,2000000000.0,66666.67
85,2,True,True,True,3350000000.0,111666.67
85,2,True,True,True,4500000000.0,150000.0
93,2,True,True,True,5600000000.0,186666.67
155,3,True,True,True,9000000000.0,300000.0
450,2,False,False,False,4500000000.0,150000.0
117,3,True,True,True,6800000000.0,226666.67
85,2,True,True,True,640000000.0,21333.33
500,4,True,True,False,20000000000.0,666666.67
900,3,True,True,False,8500000000.0,283333.33
60,1,True,True,True,875000000.0,29166.67
60,1,True,True,True,870000000.0,29000.0
58,2,True,True,True,1200000000.0,40000.0
118,2,True,True,True,960000000.0,32000.0
98,2,True,True,True,8700000000.0,290000.0
60,1,False,True,True,2100000000.0,70000.0
85,2,True,True,True,7400000000.0,246666.67
110,2,True,True,True,5000000000.0,166666.67
190,3,True,True,True,12000000000.0,400000.0
235,3,True,True,True,24000000000.0,800000.0
150,3,True,True,True,14500000000.0,483333.33
197,3,True,True,True,13300000000.0,443333.33
153,2,True,True,True,13300000000.0,443333.33
99,2,True,True,True,4900000000.0,163333.33
195,3,True,True,True,19900000000.0,663333.33
125,2,True,True,True,11600000000.0,386666.67
85,2,True,True,True,7300000000.0,243333.33
103,2,True,True,True,6640000000.0,221333.33
235,3,True,True,True,25500000000.0,850000.0
107,2,True,True,True,13200000000.0,440000.0
195,3,True,True,True,19500000000.0,650000.0
170,3,False,False,False,14500000000.0,483333.33
153,3,True,True,True,13000000000.0,433333.33
90,2,True,True,True,2650000000.0,88333.33
88,2,True,True,True,7600000000.0,253333.33
100,2,True,True,True,8500000000.0,283333.33
100,2,True,True,True,6500000000.0,216666.67
203,3,True,True,True,13800000000.0,460000.0
200,3,True,True,True,13300000000.0,443333.33
200,3,True,True,True,13700000000.0,456666.67
116,3,True,True,True,8000000000.0,266666.67
202,3,False,False,False,13300000000.0,443333.33
202,3,True,True,True,13200000000.0,440000.0
61,1,True,True,True,1318000000.0,43933.33
70,2,True,True,True,1550000000.0,51666.67
62,2,True,True,True,1400000000.0,46666.67
200,3,True,True,True,13300000000.0,443333.33
120,3,True,True,True,3950000000.0,131666.67
87,2,True,True,True,4780000000.0,159333.33
200,3,True,True,True,13400000000.0,446666.67
80,2,True,True,True,500000000.0,16666.67
202,3,False,False,False,13500000000.0,450000.0
57,1,False,True,True,1320000000.0,44000.0
202,3,True,True,True,13700000000.0,456666.67
84,2,True,True,True,2250000000.0,75000.0
202,3,True,True,True,14700000000.0,490000.0
93,2,True,True,True,5600000000.0,186666.67
85,2,True,True,True,8000000000.0,266666.67
100,2,True,True,True,7400000000.0,246666.67
153,2,True,True,True,10500000000.0,350000.0
122,3,True,True,True,8000000000.0,266666.67
150,2,True,True,True,10500000000.0,350000.0
56,2,True,True,True,1500000000.0,50000.0
150,2,True,True,True,10500000000.0,350000.0
202,3,True,True,True,14300000000.0,476666.67
201,3,True,True,True,14200000000.0,473333.33
140,3,True,True,True,2590000000.0,86333.33
200,3,True,True,True,14000000000.0,466666.67
67,2,True,True,False,1500000000.0,50000.0
86,2,True,True,True,7200000000.0,240000.0
120,3,True,True,True,3950000000.0,131666.67
84,2,True,True,True,7400000000.0,246666.67
86,2,True,True,True,3800000000.0,126666.67
85,2,True,True,True,7300000000.0,243333.33
67,2,True,True,True,2300000000.0,76666.67
90,2,True,True,True,4800000000.0,160000.0
83,2,True,True,True,7300000000.0,243333.33
70,2,True,True,True,1730000000.0,57666.67
88,2,True,True,True,1135200000.0,37840.0
167,3,True,True,True,11000000000.0,366666.67
100,2,False,False,False,650000000.0,21666.67
100,2,True,True,True,1000000000.0,33333.33
60,2,True,True,True,2300000000.0,76666.67
155,3,True,True,True,11000000000.0,366666.67
76,2,True,True,True,1850000000.0,61666.67
90,2,True,True,True,900000000.0,30000.0
65,1,True,True,True,535000000.0,17833.33
80,2,True,True,True,680000000.0,22666.67
135,2,True,True,True,8700000000.0,290000.0
94,2,True,True,True,950000000.0,31666.67
110,2,True,True,True,8200000000.0,273333.33
115,3,True,True,True,6900000000.0,230000.0
170,3,True,True,True,11200000000.0,373333.33
115,3,False,True,True,6900000000.0,230000.0
60,1,False,False,False,900000000.0,30000.0
105,2,True,True,True,5800000000.0,193333.33
61,2,False,True,False,1040000000.0,34666.67
100,2,True,True,True,6000000000.0,200000.0
145,3,True,True,True,4600000000.0,153333.33
87,2,True,True,True,479000000.0,15966.67
87,2,True,True,True,496000000.0,16533.33
115,3,True,True,True,6500000000.0,216666.67
85,2,True,True,True,690000000.0,23000.0
67,2,True,True,False,2280000000.0,76000.0
94,2,True,True,True,2280000000.0,76000.0
90,2,True,True,True,3200000000.0,106666.67
94,2,True,True,True,3000000000.0,100000.0
99,2,True,True,True,4150000000.0,138333.33
86,2,True,True,True,890000000.0,29666.67
60,2,True,True,True,2650000000.0,88333.33
58,1,True,True,True,3400000000.0,113333.33
76,2,True,True,True,2850000000.0,95000.0
57,1,True,True,True,2400000000.0,80000.0
81,2,True,True,True,3300000000.0,110000.0
112,3,True,True,True,3600000000.0,120000.0
75,2,True,True,True,3500000000.0,116666.67
153,3,True,True,True,7500000000.0,250000.0
95,2,True,True,True,5100000000.0,170000.0
101,2,True,True,True,6565000000.0,218833.33
40,0,False,False,False,165000000.0,5500.0
88,2,True,True,True,2860000000.0,95333.33
141,3,True,True,True,3810000000.0,127000.0
140,3,True,True,True,1790000000.0,59666.67
120,2,True,True,True,1530000000.0,51000.0
66,2,False,True,False,1000000000.0,33333.33
70,2,True,True,True,3500000000.0,116666.67
75,2,True,False,True,3000000000.0,100000.0
70,2,False,True,True,1800000000.0,60000.0
150,3,True,True,True,20000000000.0,666666.67
95,2,True,True,True,950000000.0,31666.67
65,2,True,True,False,1450000000.0,48333.33
88,3,False,True,True,475000000.0,15833.33
113,3,True,True,False,6000000000.0,200000.0
50,1,True,True,False,360000000.0,12000.0
45,1,False,False,True,1200000000.0,40000.0
53,1,False,True,True,1350000000.0,45000.0
100,2,True,True,True,1800000000.0,60000.0
50,1,True,True,False,500000000.0,16666.67
43,0,False,True,False,360000000.0,12000.0
85,2,True,True,False,765000000.0,25500.0
134,3,True,True,True,6400000000.0,213333.33
90,2,True,True,True,3000000000.0,100000.0
90,2,True,True,True,1260000000.0,42000.0
135,2,True,True,False,2200000000.0,73333.33
130,3,True,True,True,5850000000.0,195000.0
55,1,True,True,False,550000000.0,18333.33
200,5,False,False,False,12000000000.0,400000.0
107,2,True,True,True,800000000.0,26666.67
150,2,True,True,True,1270000000.0,42333.33
56,1,False,True,False,1200000000.0,40000.0
160,3,True,True,False,4500000000.0,150000.0
138,3,True,True,True,3584000000.0,119466.67
125,3,True,True,True,3750000000.0,125000.0
83,2,True,True,True,2510000000.0,83666.67
131,3,True,True,True,5850000000.0,195000.0
115,2,True,True,True,4870000000.0,162333.33
50,1,True,True,False,650000000.0,21666.67
91,2,True,True,True,3600000000.0,120000.0
80,2,True,True,True,3395000000.0,113166.67
40,1,False,True,False,720000000.0,24000.0
68,2,True,True,True,2150000000.0,71666.67
110,2,True,True,True,3920000000.0,130666.67
63,1,True,True,False,730000000.0,24333.33
50,1,True,True,False,830000000.0,27666.67
110,2,True,True,True,5550000000.0,185000.0
95,2,True,True,True,2920000000.0,97333.33
65,2,True,True,True,2250000000.0,75000.0
108,2,True,True,True,3024000000.0,100800.0
62,2,False,True,False,930000000.0,31000.0
37,1,False,True,True,830000000.0,27666.67
105,2,True,True,True,3650000000.0,121666.67
41,1,False,True,False,770000000.0,25666.67
85,2,True,True,True,4600000000.0,153333.33
150,3,True,True,True,12350000000.0,411666.67
83,2,True,True,True,2800000000.0,93333.33
174,3,True,True,True,10000000000.0,333333.33
105,3,True,True,True,4725000000.0,157500.0
57,2,False,False,True,1265000000.0,42166.67
200,3,True,True,True,7000000000.0,233333.33
75,2,False,False,False,600000000.0,20000.0
87,2,False,False,False,900000000.0,30000.0
63,2,False,True,False,1260000000.0,42000.0
64,2,True,True,True,2240000000.0,74666.67
65,2,False,False,False,1200000000.0,40000.0
87,2,True,True,True,650000000.0,21666.67
44,1,False,True,False,570000000.0,19000.0
85,2,False,False,False,355000000.0,11833.33
43,1,False,True,False,800000000.0,26666.67
118,3,True,True,True,4900000000.0,163333.33
92,2,True,True,True,2700000000.0,90000.0
124,3,True,True,True,3400000000.0,113333.33
56,1,False,True,False,950000000.0,31666.67
40,1,False,True,False,870000000.0,29000.0
92,2,True,True,True,2970000000.0,99000.0
86,2,True,True,True,3330000000.0,111000.0
51,2,True,True,False,1850000000.0,61666.67
70,1,False,False,False,560000000.0,18666.67
85,2,True,True,True,1062000000.0,35400.0
51,1,False,True,False,900000000.0,30000.0
131,2,True,True,True,3400000000.0,113333.33
48,1,False,True,False,820000000.0,27333.33
84,2,True,True,False,773000000.0,25766.67
95,2,True,True,True,2350000000.0,78333.33
74,2,True,True,True,2960000000.0,98666.67
68,2,True,True,True,2500000000.0,83333.33
240,4,True,True,True,4800000000.0,160000.0
" 3,600 ",2,False,False,False,9720000000.0,324000.0
44,1,False,True,False,770000000.0,25666.67
82,2,True,True,True,2850000000.0,95000.0
44,1,True,True,False,1050000000.0,35000.0
42,1,False,True,False,960000000.0,32000.0
63,1,True,True,True,4000000000.0,133333.33
110,2,False,True,True,750000000.0,25000.0
235,3,True,True,True,31000000000.0,1033333.33
500,2,True,True,False,3100000000.0,103333.33
57,1,True,True,False,1930000000.0,64333.33
170,3,True,True,True,1280000000.0,42666.67
115,2,True,True,False,2050000000.0,68333.33
68,2,True,True,True,2700000000.0,90000.0
62,1,False,True,True,620000000.0,20666.67
56,1,True,True,True,2200000000.0,73333.33
75,2,True,True,True,3110000000.0,103666.67
95,2,True,True,True,5850000000.0,195000.0
144,3,True,True,True,10368000000.0,345600.0
50,1,False,False,True,380000000.0,12666.67
78,2,True,True,False,2100000000.0,70000.0
95,2,True,False,True,2050000000.0,68333.33
90,2,True,True,True,1800000000.0,60000.0
95,2,True,True,True,4200000000.0,140000.0
350,4,True,True,True,72000000000.0,2400000.0
71,2,True,True,True,2330000000.0,77666.67
80,1,False,False,False,380000000.0,12666.67
44,1,True,False,True,1000000000.0,33333.33
46,1,True,True,True,1150000000.0,38333.33
78,2,True,True,False,2010000000.0,67000.0
67,2,False,True,False,1070000000.0,35666.67
49,1,True,True,False,110000000.0,3666.67
105,2,True,True,True,1200000000.0,40000.0
72,2,False,True,True,1290000000.0,43000.0
65,2,False,True,True,1220000000.0,40666.67
80,2,True,True,True,2160000000.0,72000.0
66,2,False,True,False,1187000000.0,39566.67
58,2,False,True,False,1210000000.0,40333.33
67,2,False,True,False,1215000000.0,40500.0
89,2,True,True,False,1068000000.0,35600.0
75,2,True,True,True,1450000000.0,48333.33
85,2,False,True,True,1440000000.0,48000.0
94,2,True,True,True,4300000000.0,143333.33
67,2,True,True,False,1440000000.0,48000.0
60,1,False,True,True,920000000.0,30666.67
67,1,True,False,True,1415000000.0,47166.67
65,2,False,False,True,1310000000.0,43666.67
72,2,False,True,True,1300000000.0,43333.33
62,2,True,True,True,1350000000.0,45000.0
37,1,False,True,True,999000000.0,33300.0
105,3,True,True,True,3550000000.0,118333.33
78,2,False,False,True,417000000.0,13900.0
53,1,False,True,False,450000000.0,15000.0
80,2,False,True,True,2450000000.0,81666.67
88,2,True,True,True,2850000000.0,95000.0
39,1,False,True,False,370000000.0,12333.33
128,2,True,True,True,6144000000.0,204800.0
87,2,True,True,True,2450000000.0,81666.67
48,1,False,True,False,830000000.0,27666.67
86,2,True,True,True,500000000.0,16666.67
86,2,True,True,True,600000000.0,20000.0
75,2,True,True,True,2300000000.0,76666.67
110,3,True,True,True,6160000000.0,205333.33
172,3,True,True,True,9300000000.0,310000.0
147,3,True,True,True,11600000000.0,386666.67
70,1,True,True,False,1540000000.0,51333.33
235,3,True,True,True,28500000000.0,950000.0
115,2,True,True,True,6000000000.0,200000.0
114,2,True,True,True,1090000000.0,36333.33
40,1,True,True,False,1380000000.0,46000.0
125,3,True,True,True,8450000000.0,281666.67
90,2,True,True,True,1315000000.0,43833.33
78,2,False,True,True,1794000000.0,59800.0
62,2,True,False,True,1440000000.0,48000.0
47,1,False,True,False,1050000000.0,35000.0
114,3,True,True,True,4900000000.0,163333.33
65,1,True,True,True,2500000000.0,83333.33
50,1,False,True,False,410000000.0,13666.67
125,2,True,True,True,1750000000.0,58333.33
41,1,False,False,False,815000000.0,27166.67
136,3,True,True,True,8200000000.0,273333.33
40,1,False,True,False,800000000.0,26666.67
60,2,False,True,False,650000000.0,21666.67
75,2,True,True,True,1750000000.0,58333.33
120,3,True,True,True,8000000000.0,266666.67
165,3,True,True,True,1000000000.0,33333.33
110,2,False,True,False,640000000.0,21333.33
116,2,True,True,True,4640000000.0,154666.67
115,2,True,True,True,4500000000.0,150000.0
77,2,False,True,True,460000000.0,15333.33
120,3,True,True,True,7000000000.0,233333.33
100,2,False,True,True,660000000.0,22000.0
130,3,True,True,True,6000000000.0,200000.0
60,1,True,True,True,1200000000.0,40000.0
75,2,False,True,True,385000000.0,12833.33
128,3,True,True,False,8500000000.0,283333.33
150,2,True,True,True,15000000000.0,500000.0
135,3,True,True,True,10000000000.0,333333.33
60,1,True,True,True,1200000000.0,40000.0
41,1,False,False,False,815000000.0,27166.67
113,2,True,True,True,9000000000.0,300000.0
52,1,False,True,True,665000000.0,22166.67
100,2,True,True,True,7000000000.0,233333.33
66,2,True,True,False,2650000000.0,88333.33
200,3,True,True,True,29000000000.0,966666.67
170,3,True,True,True,22100000000.0,736666.67
100,2,True,True,True,8300000000.0,276666.67
90,1,True,True,True,10000000000.0,333333.33
200,3,True,True,True,14000000000.0,466666.67
51,1,True,False,True,1250000000.0,41666.67
70,2,True,True,False,2680000000.0,89333.33
73,2,True,True,False,2200000000.0,73333.33
245,2,False,False,False,7800000000.0,260000.0
87,2,True,True,True,5850000000.0,195000.0
120,2,True,True,True,9000000000.0,300000.0
171,3,True,True,True,12825000000.0,427500.0
66,2,True,True,False,2460000000.0,82000.0
77,2,True,True,True,5200000000.0,173333.33
40,1,True,True,False,1250000000.0,41666.67
105,2,True,True,True,2800000000.0,93333.33
50,1,True,True,True,3000000000.0,100000.0
94,2,True,True,False,3400000000.0,113333.33
65,2,True,True,False,2150000000.0,71666.67
57,1,True,True,False,750000000.0,25000.0
79,2,True,True,True,410000000.0,13666.67
60,2,False,True,False,650000000.0,21666.67
68,2,True,True,True,2300000000.0,76666.67
86,2,True,True,False,750000000.0,25000.0
80,2,True,True,True,2700000000.0,90000.0
68,2,True,True,False,2300000000.0,76666.67
43,1,True,True,False,1330000000.0,44333.33
55,1,True,True,True,1900000000.0,63333.33
77,2,True,True,True,2680000000.0,89333.33
58,1,False,False,False,315000000.0,10500.0
62,1,True,False,True,1440000000.0,48000.0
65,2,True,True,False,2200000000.0,73333.33
60,1,True,True,True,1530000000.0,51000.0
35,1,False,True,False,660000000.0,22000.0
54,1,False,True,False,1100000000.0,36666.67
70,2,True,True,True,2250000000.0,75000.0
122,3,True,True,True,6700000000.0,223333.33
54,1,False,True,False,901000000.0,30033.33
80,2,True,True,True,850000000.0,28333.33
71,2,True,True,True,1750000000.0,58333.33
220,4,True,True,False,7500000000.0,250000.0
61,1,False,True,False,838000000.0,27933.33
49,1,False,True,False,1078000000.0,35933.33
55,2,True,True,True,1349550000.0,44985.0
41,1,False,True,False,840000000.0,28000.0
64,2,True,True,False,1100000000.0,36666.67
240,4,True,True,False,4300000000.0,143333.33
32,1,False,True,False,610000000.0,20333.33
52,1,False,True,False,960000000.0,32000.0
50,1,False,True,False,640000000.0,21333.33
32,1,False,True,True,940000000.0,31333.33
40,1,True,True,True,1150000000.0,38333.33
73,1,False,True,True,1460000000.0,48666.67
50,1,True,True,False,755000000.0,25166.67
45,1,False,True,False,745000000.0,24833.33
65,2,True,True,False,1280000000.0,42666.67
51,1,True,True,True,1150000000.0,38333.33
300,3,True,True,False,24000000000.0,800000.0
100,2,True,True,False,2700000000.0,90000.0
55,2,True,True,True,1000000000.0,33333.33
200,2,False,False,False,2650000000.0,88333.33
38,1,True,True,True,1140000000.0,38000.0
140,3,True,True,True,9300000000.0,310000.0
42,1,False,True,False,640000000.0,21333.33
58,1,True,True,False,2000000000.0,66666.67
67,2,False,True,True,1200000000.0,40000.0
57,1,True,True,False,870000000.0,29000.0
53,2,True,True,False,1100000000.0,36666.67
95,2,True,True,True,8900000000.0,296666.67
128,3,True,True,True,4350000000.0,145000.0
62,2,False,False,True,350000000.0,11666.67
60,1,False,True,False,1130000000.0,37666.67
52,1,True,True,False,1100000000.0,36666.67
52,1,False,True,False,1150100000.0,38336.67
45,1,False,True,True,965000000.0,32166.67
60,1,True,True,True,3000000000.0,100000.0
83,2,False,True,True,1700000000.0,56666.67
211,3,True,True,True,15800000000.0,526666.67
65,2,True,True,False,1430000000.0,47666.67
115,2,False,True,False,1300000000.0,43333.33
70,2,True,True,False,2100000000.0,70000.0
51,1,False,True,False,870000000.0,29000.0
100,2,True,True,True,7500000000.0,250000.0
115,2,True,True,True,10200000000.0,340000.0
160,3,True,True,True,17500000000.0,583333.33
107,2,True,True,True,6500000000.0,216666.67
82,2,True,False,True,500000000.0,16666.67
135,2,True,True,True,18000000000.0,600000.0
198,3,True,True,True,18000000000.0,600000.0
85,2,True,True,True,1100000000.0,36666.67
92,2,True,True,True,3250000000.0,108333.33
115,2,True,True,True,18000000000.0,600000.0
137,3,True,True,True,7200000000.0,240000.0
65,1,True,True,True,2170000000.0,72333.33
175,3,True,True,True,22000000000.0,733333.33
95,2,True,True,True,9800000000.0,326666.67
225,3,True,True,True,38500000000.0,1283333.33
270,4,True,True,True,35000000000.0,1166666.67
200,3,True,True,True,34000000000.0,1133333.33
60,1,True,True,True,1200000000.0,40000.0
88,2,False,True,True,3350000000.0,111666.67
250,3,True,True,True,34000000000.0,1133333.33
55,1,False,True,False,1600000000.0,53333.33
91,2,True,True,True,2435000000.0,81166.67
80,2,True,True,False,2800000000.0,93333.33
74,2,False,False,False,440000000.0,14666.67
90,2,True,True,False,1700000000.0,56666.67
43,1,False,True,True,750000000.0,25000.0
78,2,False,True,True,430000000.0,14333.33
72,2,True,False,True,385000000.0,12833.33
100,2,False,False,False,1200000000.0,40000.0
110,2,True,False,False,4000000000.0,133333.33
62,1,False,True,False,580000000.0,19333.33
120,1,False,False,False,3150000000.0,105000.0
120,2,True,True,True,9000000000.0,300000.0
64,2,True,True,True,1790000000.0,59666.67
147,3,True,True,True,9114000000.0,303800.0
140,3,True,True,True,8100000000.0,270000.0
170,3,True,True,True,7990000000.0,266333.33
109,2,True,True,True,7100000000.0,236666.67
310,3,True,True,True,74400000000.0,2480000.0
283,3,True,True,True,33840000000.0,1128000.0
66,1,False,False,False,297000000.0,9900.0
75,2,False,True,False,600000000.0,20000.0
63,2,True,True,True,1670000000.0,55666.67
77,2,True,True,True,6200000000.0,206666.67
59,2,True,True,True,1600000000.0,53333.33
220,5,True,False,False,6500000000.0,216666.67
66,2,True,True,False,2000000000.0,66666.67
80,2,True,True,False,2450000000.0,81666.67
55,1,False,False,True,1540000000.0,51333.33
63,2,False,True,False,410000000.0,13666.67
92,2,True,True,True,4000000000.0,133333.33
88,2,True,True,True,5250000000.0,175000.0
98,2,True,True,True,770000000.0,25666.67
75,2,True,True,True,1980000000.0,66000.0
114,2,True,True,True,1100000000.0,36666.67
80,2,True,True,True,3000000000.0,100000.0
50,1,False,False,False,380000000.0,12666.67
66,2,True,True,True,2950000000.0,98333.33
102,2,True,True,True,650000000.0,21666.67
72,2,True,True,True,3200000000.0,106666.67
62,1,False,False,False,1860000000.0,62000.0
110,2,False,True,True,840000000.0,28000.0
70,2,True,True,True,5250000000.0,175000.0
115,2,True,True,True,6000000000.0,200000.0
55,1,False,True,False,1550000000.0,51666.67
71,2,True,True,False,1780000000.0,59333.33
58,1,True,True,True,2050000000.0,68333.33
125,2,True,True,True,1375000000.0,45833.33
42,1,True,False,True,1750000000.0,58333.33
66,2,True,True,False,2200000000.0,73333.33
65,1,False,False,False,650000000.0,21666.67
130,4,False,False,False,6200000000.0,206666.67
65,1,True,True,True,2450000000.0,81666.67
39,1,False,False,False,760000000.0,25333.33
60,2,False,True,True,1850000000.0,61666.67
75,2,True,True,True,2260000000.0,75333.33
70,1,False,True,False,1180000000.0,39333.33
57,2,True,True,True,1600000000.0,53333.33
39,1,False,True,False,800000000.0,26666.67
70,2,False,False,False,1700000000.0,56666.67
110,2,True,True,True,6500000000.0,216666.67
47,1,False,True,False,870000000.0,29000.0
114,2,False,False,False,6500000000.0,216666.67
60,1,False,True,True,2210000000.0,73666.67
115,3,True,True,True,1650000000.0,55000.0
110,3,True,True,True,5850000000.0,195000.0
78,2,True,True,True,2050000000.0,68333.33
80,2,True,True,True,4400000000.0,146666.67
78,2,False,False,True,420000000.0,14000.0
73,2,True,True,False,868000000.0,28933.33
95,2,True,True,True,1200000000.0,40000.0
63,2,True,True,False,1390000000.0,46333.33
98,2,True,True,True,1370000000.0,45666.67
105,2,True,True,True,1500000000.0,50000.0
50,1,True,True,False,1250000000.0,41666.67
51,1,False,True,True,610000000.0,20333.33
125,2,True,True,True,11250000000.0,375000.0
105,3,True,True,True,1155000000.0,38500.0
55,1,False,True,True,660000000.0,22000.0
105,2,True,True,True,1160000000.0,38666.67
105,3,True,True,True,1312000000.0,43733.33
70,2,True,True,True,714000000.0,23800.0
82,2,True,True,True,820000000.0,27333.33
50,1,True,True,True,3250000000.0,108333.33
105,2,True,True,True,760000000.0,25333.33
110,2,True,True,True,8800000000.0,293333.33
85,2,True,True,True,850000000.0,28333.33
78,2,True,True,False,3100000000.0,103333.33
106,2,True,True,True,505000000.0,16833.33
95,2,True,True,True,5700000000.0,190000.0
62,1,True,False,True,1530000000.0,51000.0
78,2,False,False,False,490000000.0,16333.33
225,4,True,True,True,20250000000.0,675000.0
72,2,True,True,False,2600000000.0,86666.67
50,1,True,False,False,375000000.0,12500.0
50,1,False,True,False,850000000.0,28333.33
103,2,False,True,False,3900000000.0,130000.0
47,1,True,True,False,695000000.0,23166.67
90,2,True,True,True,2000000000.0,66666.67
80,2,True,True,True,3760000000.0,125333.33
450,4,True,True,True,25000000000.0,833333.33
72,2,True,True,True,1700000000.0,56666.67
258,4,True,True,False,12000000000.0,400000.0
98,2,True,True,True,2630000000.0,87666.67
130,3,False,True,False,600000000.0,20000.0
700,3,True,True,False,4500000000.0,150000.0
104,2,True,True,True,900000000.0,30000.0
140,3,True,True,True,11000000000.0,366666.67
96,2,True,True,True,3500000000.0,116666.67
58,1,False,True,False,400000000.0,13333.33
150,3,True,True,True,4500000000.0,150000.0
55,2,True,True,False,1870000000.0,62333.33
60,1,False,False,False,430000000.0,14333.33
98,2,True,True,True,790000000.0,26333.33
85,2,True,True,True,670000000.0,22333.33
85,2,True,False,True,3350000000.0,111666.67
97,2,True,True,True,4700000000.0,156666.67
80,2,True,True,True,1874500000.0,62483.33
57,1,False,False,True,3600000000.0,120000.0
63,1,True,True,False,1200000000.0,40000.0
85,2,True,True,True,1957300000.0,65243.33
70,2,True,True,True,400000000.0,13333.33
100,2,True,True,True,2283900000.0,76130.0
90,2,True,True,True,2071150000.0,69038.33
75,2,False,False,False,365000000.0,12166.67
42,1,True,False,False,835000000.0,27833.33
250,4,True,True,True,18750000000.0,625000.0
83,2,True,True,True,1490000000.0,49666.67
90,2,True,True,True,605000000.0,20166.67
72,2,True,True,True,1206000000.0,40200.0
52,1,False,False,False,375000000.0,12500.0
106,2,True,True,True,2360000000.0,78666.67
73,2,True,True,True,385000000.0,12833.33
100,2,True,True,True,1850000000.0,61666.67
85,2,True,True,False,640000000.0,21333.33
49,1,False,False,False,1020000000.0,34000.0
115,2,True,True,True,5400000000.0,180000.0
127,2,True,True,True,4826000000.0,160866.67
93,2,False,True,True,3600000000.0,120000.0
47,1,False,False,False,295000000.0,9833.33
117,3,True,True,True,4440000000.0,148000.0
182,3,True,True,True,11600000000.0,386666.67
160,3,True,True,True,3000000000.0,100000.0
181,3,True,True,True,13000000000.0,433333.33
163,3,True,True,True,11100000000.0,370000.0
83,2,True,True,False,1550000000.0,51666.67
142,3,True,True,True,6465000000.0,215500.0
92,2,True,True,True,565000000.0,18833.33
100,2,True,False,True,900000000.0,30000.0
60,1,True,True,False,660000000.0,22000.0
58,1,False,False,True,320000000.0,10666.67
58,1,False,False,True,320000000.0,10666.67
85,2,True,True,True,650000000.0,21666.67
87,2,True,True,True,680000000.0,22666.67
78,2,False,False,True,370000000.0,12333.33
88,1,False,False,True,380000000.0,12666.67
210,4,True,True,False,23000000000.0,766666.67
72,2,True,True,True,411000000.0,13700.0
101,2,True,True,True,4550000000.0,151666.67
68,2,False,True,True,310000000.0,10333.33
60,1,False,True,True,660000000.0,22000.0
65,2,False,True,True,780000000.0,26000.0
117,2,True,True,True,10600000000.0,353333.33
96,1,False,False,False,1700000000.0,56666.67
98,2,True,True,True,910000000.0,30333.33
52,1,True,True,False,670000000.0,22333.33
85,2,True,True,True,3400000000.0,113333.33
62,2,True,True,True,1750000000.0,58333.33
74,2,False,False,False,420000000.0,14000.0
74,2,False,False,True,305000000.0,10166.67
58,1,False,False,False,255000000.0,8500.0
125,3,True,True,False,1650000000.0,55000.0
75,2,False,False,True,345000000.0,11500.0
